52250100,[Deacon #3 - Irithyll] Deep Gem,0,1180,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52250101,[Deacon #3 - Irithyll] Deacon Robe,0,66501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52250102,[Deacon #3 - Irithyll] Deacon Skirt,0,66503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52250103,[Deacon #4 - Irithyll] Human Dregs,0,367,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52260000,[Deacon #4 - Irithyll] Deep Gem,0,1180,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52260001,[Deacon #4 - Irithyll] Deacon Robe,0,66501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52260002,[Deacon #4 - Irithyll] Deacon Skirt,0,66503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52260003,[Deacon #5 - Irithyll] Human Dregs,0,367,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52260100,[Deacon #5 - Irithyll] Deep Gem,0,1180,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52260101,[Deacon #5 - Irithyll] Deacon Robe,0,66501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52260102,[Deacon #5 - Irithyll] Deacon Skirt,0,66503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52260103,[Deacon #5 - Irithyll] Human Dregs,0,367,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52270000,[Deacon #1 - Anor Londo] Deep Gem,0,1180,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52270001,[Deacon #1 - Anor Londo] Deacon Robe,0,66501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52270002,[Deacon #1 - Anor Londo] Deacon Skirt,0,66503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52270003,[Deacon #1 - Anor Londo] Human Dregs,0,367,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52270100,[Deacon #2 - Anor Londo] Deep Gem,0,1180,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52270101,[Deacon #2 - Anor Londo] Deacon Robe,0,66501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52270102,[Deacon #2 - Anor Londo] Deacon Skirt,0,66503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52270103,[Deacon #2 - Anor Londo] Human Dregs,0,367,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52400000,[Irithyll Fire Witch] Immolation Tinder,0,10160000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52400001,[Irithyll Fire Witch] Fire Witch Helm,0,60000000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52400002,[Irithyll Fire Witch] Fire Witch Armor,0,60001000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52400003,[Irithyll Fire Witch] Fire Witch Gauntlets,0,60002000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52400004,[Irithyll Fire Witch] Fire Witch Leggings,0,60003000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
52400005,[Irithyll Fire Witch] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,940,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000000,[Farron Follower] Frost Gem,0,58500000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000001,[Farron Follower] Titanite Shard,0,58501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000002,[Farron Follower] Large Titanite Shard,0,58502000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000003,[Farron Follower] Titanite Chunk,0,58503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000004,,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000010,,0,58500000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000011,,0,58501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000012,,0,58502000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000013,,0,58503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000014,,0,1000,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000100,,0,58500000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000101,,0,58501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000102,,0,58502000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000103,,0,58503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000104,,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000110,,0,58500000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000111,,0,58501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000112,,0,58502000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000113,,0,58503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000114,,0,1000,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000200,,0,58500000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000201,,0,58501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000202,,0,58502000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000203,,0,58503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000204,,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000210,,0,58500000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000211,,0,58501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000212,,0,58502000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000213,,0,58503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000214,,0,1000,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000300,,0,58500000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000301,,0,58501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000302,,0,58502000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000303,,0,58503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000304,,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000310,,0,58500000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000311,,0,58501000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000312,,0,58502000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000313,,0,58503000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60000314,,0,1000,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60300000,[Greatwolf - Script] Titanite Chunk,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60300010,[Greatwolf - Script] Titanite Chunk,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60300020,[Greatwolf - Script] Titanite Chunk,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60400000,[Wolf] Mossfruit,0,452,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60500000,[Skittish Wolf] Mossfruit,0,452,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60600000,[Tree Woman] Fire Seed,0,294,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60700000,[Corvian Knight] Sharp Gem,0,1110,1001,1002,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,100,880,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60700100,,0,1110,1001,1002,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,100,880,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60800000,[Corvian Villager] Dung Pie, Stalk Dung Pie,0,293,303,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,950,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60810000,,0,293,303,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,900,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
60900000,[Giant Fly] Dark Gem,0,334,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
61000000,[Millwood Knight] Blunt Gem,0,1100,1001,1002,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,100,880,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
61000010,,0,1100,1000,1000,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,200,600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
61000100,,0,1100,1001,1002,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,200,780,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
61000110,,0,1100,1000,1000,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,200,600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
